index,title,startYear,endYear,material,url,image,artist,description,museum,art_id_1,art_id_2,art_id_3,art_id_4,art_id_5,art_id_6,art_id_7,art_id_8,art_id_9,art_id_10
2947,Krishna as Kali Worshipped by Radha (recto); Krishna Quells the Serpent Kaliya (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.113,https://openaccess-cdn.clevelandart.org/2003.113/2003.113_web.jpg,,,cleveland museum of art,2948,2999,3004,1904,1903,2962,2950,2974,2977,382
2948,Krishna as Kali Worshipped by Radha (recto),1875.0,1905.0,,https://clevelandart.org/art/2003.113.a,https://openaccess-cdn.clevelandart.org/2003.113.a/2003.113.a_web.jpg,,,cleveland museum of art,2947,1903,2999,1904,2966,2962,2950,3004,2938,2974
2949,Krishna Quells the Serpent Kaliya,1880.0,1905.0,,https://clevelandart.org/art/2003.113.b,https://openaccess-cdn.clevelandart.org/2003.113.b/2003.113.b_web.jpg,,the serpent kaliya was poisoning the water of the yamuna river near the residence of the cowherding community  where krishna spent his youth  the animals were dying of the toxins  krishna wrestled the mighty serpent then emerged from the water to dance on his head  pleading with krishna to set him free  kaliya’s wives are shown like mermaids ,cleveland museum of art,2634,550,1819,3004,3460,3408,3409,868,3401,393
2950,"Krishna Steals the Clothes of the Cowgirls (Gopis) (recto); Das Avataras, Ten Incarnations of Vishnu (verso)",1875.0,1905.0,,https://clevelandart.org/art/2003.114,https://openaccess-cdn.clevelandart.org/2003.114/2003.114_web.jpg,,,cleveland museum of art,2951,2977,2924,3004,2938,2952,2926,2947,1903,2999
2951,Krishna Steals the Clothes of the Cowgirls (Gopis) (recto),1875.0,1905.0,,https://clevelandart.org/art/2003.114.a,https://openaccess-cdn.clevelandart.org/2003.114.a/2003.114.a_web.jpg,,,cleveland museum of art,2950,3004,2924,2926,413,2963,3459,396,2676,2962
2952,"Das Avataras, Ten Incarnations of Vishnu (verso)",1875.0,1905.0,,https://clevelandart.org/art/2003.114.b,https://openaccess-cdn.clevelandart.org/2003.114.b/2003.114.b_web.jpg,"Shri Gobinda Chandra Roy, artist",,cleveland museum of art,2950,2935,2938,1905,2993,3377,2958,2971,2673,2977
2953,Gaur and Nitai,1875.0,1905.0,,https://clevelandart.org/art/2003.115,https://openaccess-cdn.clevelandart.org/2003.115/2003.115_web.jpg,,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
2954,Kali,1875.0,1905.0,,https://clevelandart.org/art/2003.116,https://openaccess-cdn.clevelandart.org/2003.116/2003.116_web.jpg,,,cleveland museum of art,3008,3009,2241,2942,2240,2944,2943,1697,3000,2948
2955,Barber Cleaning a Woman’s Ear,1875.0,1905.0,,https://clevelandart.org/art/2003.117,https://openaccess-cdn.clevelandart.org/2003.117/2003.117_web.jpg,,,cleveland museum of art,3095,2694,594,579,1094,1558,1423,630,3153,1091
2956,"Megha-Nada (Indrajit, Son of Radha)",1875.0,1905.0,,https://clevelandart.org/art/2003.119,https://openaccess-cdn.clevelandart.org/2003.119/2003.119_web.jpg,,,cleveland museum of art,2926,2924,2963,3361,2996,2951,3362,1621,379,2950
2957,Hanuman with Rama and Lakshmana on his Shoulders,1875.0,1905.0,,https://clevelandart.org/art/2003.120,https://openaccess-cdn.clevelandart.org/2003.120/2003.120_web.jpg,,,cleveland museum of art,2995,3397,2923,3392,2632,2242,645,2992,2940,2939
2958,Lakshmi and Sarasvati,1875.0,1905.0,,https://clevelandart.org/art/2003.121,https://openaccess-cdn.clevelandart.org/2003.121/2003.121_web.jpg,,,cleveland museum of art,2991,2673,2971,1697,2950,2952,2993,2977,631,2975
2959,Vishnu in Female Form of Mohini Carrying Amrita for the Gods,1875.0,1905.0,,https://clevelandart.org/art/2003.122,https://openaccess-cdn.clevelandart.org/2003.122/2003.122_web.jpg,,,cleveland museum of art,3396,2673,2971,3010,3428,3417,3087,3492,2558,1736
2960,"""Rai Raja""",1875.0,1905.0,,https://clevelandart.org/art/2003.123,https://openaccess-cdn.clevelandart.org/2003.123/2003.123_web.jpg,,,cleveland museum of art,3365,814,520,252,3240,3006,3395,2917,2911,3145
2961,Kalighat Painting,1875.0,1905.0,,https://clevelandart.org/art/2003.124,https://openaccess-cdn.clevelandart.org/2003.124/2003.124_web.jpg,,,cleveland museum of art,2396,803,140,2488,2067,2068,2069,2439,199,3116
2962,Yasoda Holding Krishna and Radha,1875.0,1905.0,,https://clevelandart.org/art/2003.125,https://openaccess-cdn.clevelandart.org/2003.125/2003.125_web.jpg,,,cleveland museum of art,3004,2947,2951,2948,2999,2633,2950,1904,1903,413
2963,Yasoda Taking the Infant Krishna for a Walk,1875.0,1905.0,,https://clevelandart.org/art/2003.126,https://openaccess-cdn.clevelandart.org/2003.126/2003.126_web.jpg,,,cleveland museum of art,2996,2965,3004,2951,379,3459,2926,3361,2924,2950
2964,The Goddess Ganga,1875.0,1905.0,,https://clevelandart.org/art/2003.127,https://openaccess-cdn.clevelandart.org/2003.127/2003.127_web.jpg,,,cleveland museum of art,3003,2984,2932,2988,3001,2993,2943,3374,1699,3492
2965,Worship of the Infant Krishna,1875.0,1905.0,,https://clevelandart.org/art/2003.128,https://openaccess-cdn.clevelandart.org/2003.128/2003.128_web.jpg,,,cleveland museum of art,2996,2963,3004,3431,3013,532,3017,3361,413,379
2966,Krishna Ferrying Radha Across the Yamuna River (recto); Parivati Placing a Wedding Garland on Shiva (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.129,https://openaccess-cdn.clevelandart.org/2003.129/2003.129_web.jpg,,,cleveland museum of art,2936,2968,2967,2937,2999,2938,2948,1903,2947,2972
2967,Krishna Ferrying Radha Across the Yamuna River (recto),1875.0,1905.0,,https://clevelandart.org/art/2003.129.a,https://openaccess-cdn.clevelandart.org/2003.129.a/2003.129.a_web.jpg,,,cleveland museum of art,2969,2966,2999,2947,550,2948,3004,1582,2974,642
2968,Parivati Placing a Wedding Garland on Shiva (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.129.b,https://openaccess-cdn.clevelandart.org/2003.129.b/2003.129.b_web.jpg,,,cleveland museum of art,2937,2936,2966,2982,3449,2938,2363,381,3503,3243
2969,Krishna Ferrying Radha Across the Yamuna River,1875.0,1905.0,,https://clevelandart.org/art/2003.130,https://openaccess-cdn.clevelandart.org/2003.130/2003.130_web.jpg,,,cleveland museum of art,2967,550,2949,393,3012,642,2634,1807,1582,3285
2970,Shiva Bearing Aloft the Body of His Sati,1875.0,1905.0,,https://clevelandart.org/art/2003.131,https://openaccess-cdn.clevelandart.org/2003.131/2003.131_web.jpg,,,cleveland museum of art,631,3396,1697,3492,2984,2991,2993,1699,2958,2992
2971,Vishnu and Lakshmi,1875.0,1905.0,,https://clevelandart.org/art/2003.132,https://openaccess-cdn.clevelandart.org/2003.132/2003.132_web.jpg,,,cleveland museum of art,2971,1736,3010,2958,2950,3417,2952,2977,631,3361
2972,Woman Playing Music (recto); Krishna Stroking Radha's Feet (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.133,https://openaccess-cdn.clevelandart.org/2003.133/2003.133_web.jpg,,,cleveland museum of art,2974,3393,2951,2966,2963,1903,2962,810,2950,2999
2973,Woman Playing Music (recto),1875.0,1905.0,,https://clevelandart.org/art/2003.133.a,https://openaccess-cdn.clevelandart.org/2003.133.a/2003.133.a_web.jpg,,,cleveland museum of art,2643,2972,3268,3278,3279,3369,3267,3193,1840,3380
2974,Krishna Stroking Radha's Feet (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.133.b,https://openaccess-cdn.clevelandart.org/2003.133.b/2003.133.b_web.jpg,,,cleveland museum of art,2981,3004,2999,413,2947,2972,2951,2950,2962,2924
2975,Rama and Sita (recto); Garuda Carrying Balarama and Krishna (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.134,https://openaccess-cdn.clevelandart.org/2003.134/2003.134_web.jpg,,,cleveland museum of art,2991,2976,2992,2940,2977,645,2941,2098,2995,2938
2976,Rama and Sita (recto),1875.0,1905.0,,https://clevelandart.org/art/2003.134.a,https://openaccess-cdn.clevelandart.org/2003.134.a/2003.134.a_web.jpg,,,cleveland museum of art,645,2632,2992,3392,2975,3397,2995,2957,2991,2923
2977,Garuda Carrying Balarama and Krishna (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.134.b,https://openaccess-cdn.clevelandart.org/2003.134.b/2003.134.b_web.jpg,,,cleveland museum of art,2950,2924,2926,3004,2938,1903,2975,2947,379,2963
2978,Winged Apsara with a Horn (recto); Jagannatha Trio (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.135,https://openaccess-cdn.clevelandart.org/2003.135/2003.135_web.jpg,,,cleveland museum of art,2979,3002,3191,3000,2980,2925,587,299,3190,3242
2979,Winged Apsara with a Horn (recto),1875.0,1905.0,,https://clevelandart.org/art/2003.135.a,https://openaccess-cdn.clevelandart.org/2003.135.a/2003.135.a_web.jpg,,,cleveland museum of art,2978,587,3191,3000,3002,299,2945,2925,3254,1905
2980,Jagannatha Trio (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.135.b,https://openaccess-cdn.clevelandart.org/2003.135.b/2003.135.b_web.jpg,,,cleveland museum of art,2978,3002,2925,3190,3242,3000,3191,3280,299,2938
2981,Krishna Stroking Radha's Feet,1875.0,1899.0,,https://clevelandart.org/art/2003.138,https://openaccess-cdn.clevelandart.org/2003.138/2003.138_web.jpg,,,cleveland museum of art,2974,550,2633,413,1621,2639,3432,3446,393,3012
2982,Dusmanta Garlanding Shakumtala,1875.0,1905.0,,https://clevelandart.org/art/2003.141,https://openaccess-cdn.clevelandart.org/2003.141/2003.141_web.jpg,,,cleveland museum of art,2937,2968,2936,2363,2966,3386,2972,1903,2962,3243
2983,Pravira Kneeling at the Feet of Jana,1875.0,1905.0,,https://clevelandart.org/art/2003.142,https://openaccess-cdn.clevelandart.org/2003.142/2003.142_web.jpg,,,cleveland museum of art,1112,1514,1109,1118,3172,214,1008,3300,2752,1284
2984,Kalaketu Receiving a Boon from the Goddess Chandi,1875.0,1905.0,,https://clevelandart.org/art/2003.143,https://openaccess-cdn.clevelandart.org/2003.143/2003.143_web.jpg,,,cleveland museum of art,2964,3003,2932,3403,1699,2931,2993,2970,727,816
2985,"Seven Heroes or Warriors Killing Abhimanya, Son of Arjuna",1875.0,1905.0,,https://clevelandart.org/art/2003.144,https://openaccess-cdn.clevelandart.org/2003.144/2003.144_web.jpg,,,cleveland museum of art,1369,1141,1224,964,727,816,1434,1156,2931,1013
2986,English Babu (Native Indian Clerk) Holding a Hookah,1875.0,1905.0,,https://clevelandart.org/art/2003.145,https://openaccess-cdn.clevelandart.org/2003.145/2003.145_web.jpg,,,cleveland museum of art,3468,3415,676,2933,3425,3239,3494,2934,3366,3442
2987,The Mutiny of the Heroine Rani Lakshmi Bai of Jhansi,1875.0,1905.0,,https://clevelandart.org/art/2003.146,https://openaccess-cdn.clevelandart.org/2003.146/2003.146_web.jpg,,,cleveland museum of art,1839,3391,2635,3362,3440,3399,1715,2951,297,2958
2988,"Diana or Artemis, Goddess of the Hunt",1875.0,1905.0,,https://clevelandart.org/art/2003.147,https://openaccess-cdn.clevelandart.org/2003.147/2003.147_web.jpg,,,cleveland museum of art,735,74,428,3453,2964,3003,279,2695,2984,3145
2989,Ravana,1875.0,1905.0,,https://clevelandart.org/art/2003.148,https://openaccess-cdn.clevelandart.org/2003.148/2003.148_web.jpg,,,cleveland museum of art,2941,2940,645,2939,3392,3397,1615,2923,2957,2976
2990,Gajalakshmi: Lakshmi with Elephants,1875.0,1905.0,,https://clevelandart.org/art/2003.149,https://openaccess-cdn.clevelandart.org/2003.149/2003.149_web.jpg,,,cleveland museum of art,3412,3451,3091,2930,3088,3089,3090,2958,676,2540
2991,"Rama and Hanuman, Holding an Uprooted Tree, Rescues Sita (recto); Goddesses Lakshmi and Sarasvati (verso)",1875.0,1905.0,,https://clevelandart.org/art/2003.150,https://openaccess-cdn.clevelandart.org/2003.150/2003.150_web.jpg,,,cleveland museum of art,2992,2242,2975,2995,2993,2976,2957,2940,2941,2958
2992,"Rama and Hanuman, Holding an Uprooted Tree, Rescues Sita (recto)",1875.0,1905.0,,https://clevelandart.org/art/2003.150.a,https://openaccess-cdn.clevelandart.org/2003.150.a/2003.150.a_web.jpg,,,cleveland museum of art,2991,2242,2995,2957,2976,2940,2941,2975,3392,3404
2993,Goddesses Lakshmi and Sarasvati (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.150.b,https://openaccess-cdn.clevelandart.org/2003.150.b/2003.150.b_web.jpg,,,cleveland museum of art,3000,3001,2943,2942,3002,2991,1697,2944,2952,2958
2994,Kartikeya,1875.0,1905.0,,https://clevelandart.org/art/2003.151,https://openaccess-cdn.clevelandart.org/2003.151/2003.151_web.jpg,,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
2995,Rama and Sita Enthroned with Lakshmana and Hanuman Attending,1875.0,1905.0,,https://clevelandart.org/art/2003.152,https://openaccess-cdn.clevelandart.org/2003.152/2003.152_web.jpg,,,cleveland museum of art,2957,2242,3397,2992,645,2991,2923,3392,2976,2940
2996,A Serpent Protects Vasudeva Taking His Infant Son Krishna to Safety,1885.0,1905.0,,https://clevelandart.org/art/2003.153,https://openaccess-cdn.clevelandart.org/2003.153/2003.153_web.jpg,,in the dead of night  krishna was born to parents who were imprisoned by his evil uncle  the usurper king kamsa  while a goddess compelled the guards to sleep  krishna’s father vasudeva  in the middle of a storm  spirited the newborn to safety in a cowherd village  where he exchanged krishna for another infant  in the morning  kamsa murdered the infant he thought was the child of vasudeva  and krishna lived to be raised by the herders ,cleveland museum of art,2963,3460,2965,3459,3361,2926,1621,413,1819,2521
2997,Nitai and Gaur,1875.0,1905.0,,https://clevelandart.org/art/2003.154,https://openaccess-cdn.clevelandart.org/2003.154/2003.154_web.jpg,,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
2998,Krishna Standing by Radha who is Seated on a Chair,1875.0,1905.0,,https://clevelandart.org/art/2003.155,https://openaccess-cdn.clevelandart.org/2003.155/2003.155_web.jpg,,,cleveland museum of art,3410,2541,3457,1715,3362,3399,3432,3459,2987,3390
2999,Radha and Krishna (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.156.b,https://openaccess-cdn.clevelandart.org/2003.156.b/2003.156.b_web.jpg,,,cleveland museum of art,2947,2948,3004,1903,2974,1904,2966,2950,2967,2962
3000,Sheetaladevi: The Smallpox Goddess (recto); Durga (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.157,https://openaccess-cdn.clevelandart.org/2003.157/2003.157_web.jpg,,,cleveland museum of art,2993,3002,3001,2943,2942,2978,2944,2991,1697,2979
3001,Sheetaladevi: The Smallpox Goddess (recto),1875.0,1895.0,,https://clevelandart.org/art/2003.157.a,https://openaccess-cdn.clevelandart.org/2003.157.a/2003.157.a_web.jpg,,,cleveland museum of art,2943,3000,2993,2942,2944,3002,2991,1697,2954,3008
3002,Durga (verso),1875.0,1905.0,,https://clevelandart.org/art/2003.157.b,https://openaccess-cdn.clevelandart.org/2003.157.b/2003.157.b_web.jpg,,,cleveland museum of art,3000,2978,2993,2938,2980,2099,3504,1697,3265,2991
3003,The Goddess Ganga,1875.0,1905.0,,https://clevelandart.org/art/2003.158,https://openaccess-cdn.clevelandart.org/2003.158/2003.158_web.jpg,,,cleveland museum of art,3003,2984,2932,2988,3001,2993,2943,3374,1699,3492
3004,Yasoda and Krishna,1875.0,1905.0,,https://clevelandart.org/art/2003.159,https://openaccess-cdn.clevelandart.org/2003.159/2003.159_web.jpg,,,cleveland museum of art,3013,2947,413,532,3017,379,380,2951,2950,2924
3005,Yasoda with Krishna Churning Butter,1880.0,1905.0,,https://clevelandart.org/art/2003.160,https://openaccess-cdn.clevelandart.org/2003.160/2003.160_web.jpg,,yashoda  wife of the head of the cowherd village  raised krishna from infancy  she is shown here churning milk into butter  while the mischievous toddler krishna tips his hand in the pot to steal the rich cream  kalighat paintings were made for pilgrims to take home and keep on domestic shrines  made swiftly on inexpensive paper  they are a genre of art available to a wide swath of people ,cleveland museum of art,3460,1621,3459,2946,3362,3432,3408,3361,1622,2639
3006,Raja Riding a Horse,1875.0,1905.0,,https://clevelandart.org/art/2003.161,https://openaccess-cdn.clevelandart.org/2003.161/2003.161_web.jpg,,,cleveland museum of art,814,3365,2960,252,3443,387,3395,523,251,2930
3007,Annapurna and Shiva,1875.0,1905.0,,https://clevelandart.org/art/2003.162,https://openaccess-cdn.clevelandart.org/2003.162/2003.162_web.jpg,,,cleveland museum of art,1667,2968,2944,2937,813,2240,381,631,2936,2942
3008,Kali,1875.0,1905.0,,https://clevelandart.org/art/2003.163,https://openaccess-cdn.clevelandart.org/2003.163/2003.163_web.jpg,,,cleveland museum of art,3008,3009,2241,2942,2240,2944,2943,1697,3000,2948
3009,Kali,1875.0,1905.0,,https://clevelandart.org/art/2003.164,https://openaccess-cdn.clevelandart.org/2003.164/2003.164_web.jpg,,,cleveland museum of art,3008,3009,2241,2942,2240,2944,2943,1697,3000,2948
3010,Trivikramapada (Three Steps of Vishnu),1875.0,1905.0,,https://clevelandart.org/art/2003.165,https://openaccess-cdn.clevelandart.org/2003.165/2003.165_web.jpg,,,cleveland museum of art,3417,2673,2971,3396,1736,3492,1622,3361,2958,2946
3011,Ganesha,1875.0,1905.0,,https://clevelandart.org/art/2003.166,https://openaccess-cdn.clevelandart.org/2003.166/2003.166_web.jpg,,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
3012,Radha and Krishna,1875.0,1905.0,,https://clevelandart.org/art/2003.167,https://openaccess-cdn.clevelandart.org/2003.167/2003.167_web.jpg,,,cleveland museum of art,3012,642,550,2633,532,3017,3004,3013,2634,382
3013,Balarama and Krishna,1875.0,1905.0,,https://clevelandart.org/art/2003.168,https://openaccess-cdn.clevelandart.org/2003.168/2003.168_web.jpg,,,cleveland museum of art,413,3004,532,3017,3361,380,393,3012,2638,1816
3014,Ganesha-Janani (Mother of Ganesh),1875.0,1905.0,,https://clevelandart.org/art/2003.169,https://openaccess-cdn.clevelandart.org/2003.169/2003.169_web.jpg,,,cleveland museum of art,110,3300,3134,1514,3172,3115,214,2983,2752,3175
3015,Portrait of King Louis XIII of France,1611.0,1611.0,,https://clevelandart.org/art/2003.225,https://openaccess-cdn.clevelandart.org/2003.225/2003.225_web.jpg,Frans Pourbus,,cleveland museum of art,2030,3155,1733,494,835,275,2573,533,652,495
3016,"Moses Seymour, Jr.",1789.0,1789.0,,https://clevelandart.org/art/2003.285,https://openaccess-cdn.clevelandart.org/2003.285/2003.285_web.jpg,Ralph Earl,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
3017,Krishna and Gopis,1650.0,1670.0,,https://openaccess-cdn.clevelandart.org/2003.343/2003.343_web.jpg,https://openaccess-cdn.clevelandart.org/2003.343/2003.343_print.jpg,,,cleveland museum of art,3017,3431,3004,3013,3393,382,413,393,3012,1819
3018,"Gujari Ragini (Krishna with Gopis Playing the Flute), from a Ragamala Series",1740.0,1760.0,,https://clevelandart.org/art/2003.344,https://openaccess-cdn.clevelandart.org/2003.344/2003.344_web.jpg,,,cleveland museum of art,2643,2658,1972,250,1603,657,733,790,805,811
3019,Lineage Portrait of Buddhist Monks,1600.0,1699.0,,https://clevelandart.org/art/2003.352,https://openaccess-cdn.clevelandart.org/2003.352/2003.352_web.jpg,,,cleveland museum of art,1928,1669,2722,211,1588,474,289,2759,2514,1798
3020,Soldiers,1887.0,1897.0,,https://clevelandart.org/art/2003.357,https://openaccess-cdn.clevelandart.org/2003.357/2003.357_web.jpg,Édouard Detaille,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
3021,"The game of wolf-running in Tabriz, from an Akbar-nama (Book of Akbar)",1595.0,1600.0,,https://clevelandart.org/art/2003.38,https://openaccess-cdn.clevelandart.org/2003.38/2003.38_web.jpg,Banavari 1,,cleveland museum of art,1831,1830,427,3217,3218,3493,1590,548,1832,549
3022,"Polyhymnia, Muse of Eloquence; Erato, Muse of Lyrical Poetry; Apollo, God of Light, Eloquence, Poetry and the Fine Arts with Urania, Muse of Astronomy; Calliope, Muse of Epic Poetry; Clio, Muse of History",1800.0,1800.0,,https://openaccess-cdn.clevelandart.org/2003.6/2003.6_print.jpg,https://openaccess-cdn.clevelandart.org/2003.6/2003.6_full.tif,Charles Meynier,,cleveland museum of art,3024,3027,3025,2293,3023,2091,3161,117,213,206
3023,"Polyhymnia, Muse of Eloquence",1800.0,1800.0,,https://clevelandart.org/art/2003.6.1,https://openaccess-cdn.clevelandart.org/2003.6.1/2003.6.1_web.jpg,Charles Meynier,polymnia is one of the nine muses in greek mythology and a patron of dancing or geometry  she is portrayed here standing in front of a bust of the athenian orator demosthenes  this painting belongs to a cycle of five works commissioned by businessman françois boyer fonfréde for his home in toulouse ,cleveland museum of art,2293,3024,3027,3025,566,567,568,2091,102,592
3024,"Erato, Muse of Lyrical Poetry",1800.0,1800.0,,https://clevelandart.org/art/2003.6.2,https://openaccess-cdn.clevelandart.org/2003.6.2/2003.6.2_web.jpg,Charles Meynier,erato  the muse of lyric and erotic poetry  is often depicted with a golden arrow received from eros or cupid  a sign of the emotion that inspires her ,cleveland museum of art,3022,3027,3025,2293,3023,2091,3161,3026,213,117
3025,"Apollo, God of Light, Eloquence, Poetry and the Fine Arts with Urania, Muse of Astronomy",1798.0,1798.0,,https://clevelandart.org/art/2003.6.3,https://openaccess-cdn.clevelandart.org/2003.6.3/2003.6.3_web.jpg,Charles Meynier,,cleveland museum of art,3022,3024,3027,3023,2293,3161,2091,566,567,568
3026,"Calliope, Muse of Epic Poetry",1798.0,1798.0,,https://clevelandart.org/art/2003.6.4,https://openaccess-cdn.clevelandart.org/2003.6.4/2003.6.4_web.jpg,Charles Meynier,the eldest of the nine greek muses  calliope was the goddess of music  song  and dance  she was also known as the goddess of epic poetry and conferred the gift of eloquence on kings and princes  she stands here before a bust of homer  the ancient greek poet who wrote the  em odyssey  em  and the  em iliad  em   this painting belongs to a cycle of five works commissioned by businessman françois boyer fonfréde for his home in toulouse ,cleveland museum of art,2824,2293,2630,385,90,2795,3023,3461,3024,3407
3027,"Clio, Muse of History",1800.0,1800.0,,https://clevelandart.org/art/2003.6.5,https://openaccess-cdn.clevelandart.org/2003.6.5/2003.6.5_web.jpg,Charles Meynier,,cleveland museum of art,3022,3024,3025,3023,2293,117,213,3161,2091,206
3028,Bamboo in Four Seasons: Spring and Autumn,1279.0,1368.0,,https://clevelandart.org/art/2003.87,https://openaccess-cdn.clevelandart.org/2003.87/2003.87_web.jpg,,,cleveland museum of art,3030,3029,2617,2334,2335,3167,2333,3168,2447,28
3029,Bamboo in Four Seasons: Spring,1279.0,1368.0,,https://clevelandart.org/art/2003.87.1,https://openaccess-cdn.clevelandart.org/2003.87.1/2003.87.1_web.jpg,,,cleveland museum of art,3028,3030,2335,2334,2333,2617,2732,2616,2614,2615
3030,Bamboo in Four Seasons: Autumn,1279.0,1368.0,,https://clevelandart.org/art/2003.87.2,https://openaccess-cdn.clevelandart.org/2003.87.2/2003.87.2_web.jpg,,,cleveland museum of art,3028,3029,2334,2335,2617,2333,2,1544,2360,2877
3031,Ganesh,1875.0,1905.0,,https://clevelandart.org/art/2003.98,https://openaccess-cdn.clevelandart.org/2003.98/2003.98_web.jpg,,the elephant headed deity who is worshipped as the remover of obstacles is shown here seated in majesty with a radiant halo  the painting has been executed in the rapid  gestural style used by artists at kalighat to create inexpensive souvenirs for pilgrims to bring home for veneration in domestic devotional spaces ,cleveland museum of art,3385,94,2891,2547,1510,147,723,783,2929,3387
3032,Hari-Hara,1875.0,1905.0,,https://clevelandart.org/art/2003.99,https://openaccess-cdn.clevelandart.org/2003.99/2003.99_web.jpg,,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
3033,Album of Daoist and Buddhist Themes,1200.0,1299.0,,https://clevelandart.org/art/2004.1,https://openaccess-cdn.clevelandart.org/2004.1/2004.1_web.jpg,,,cleveland museum of art,3034,3042,3044,3045,3047,3056,3067,3078,3080,3081
3034,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 1,1200.0,1299.0,,https://clevelandart.org/art/2004.1.1,https://openaccess-cdn.clevelandart.org/2004.1.1/2004.1.1_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3035,"Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 10
",1200.0,1299.0,,https://clevelandart.org/art/2004.1.10,https://openaccess-cdn.clevelandart.org/2004.1.10/2004.1.10_web.jpg,,,cleveland museum of art,3036,3037,3043,3034,3042,3044,3045,3047,3056,3067
3036,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 11,1200.0,1299.0,,https://clevelandart.org/art/2004.1.11,https://openaccess-cdn.clevelandart.org/2004.1.11/2004.1.11_web.jpg,,,cleveland museum of art,3035,3043,3034,3042,3044,3045,3047,3056,3067,3078
3037,"Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 12
",1200.0,1299.0,,https://clevelandart.org/art/2004.1.12,https://openaccess-cdn.clevelandart.org/2004.1.12/2004.1.12_web.jpg,,,cleveland museum of art,3035,3036,3043,3034,3042,3044,3045,3047,3056,3067
3038,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 13,1200.0,1299.0,,https://clevelandart.org/art/2004.1.13,https://openaccess-cdn.clevelandart.org/2004.1.13/2004.1.13_web.jpg,,these six martial figures are field marshals in the daoist pantheon  in the lower row from left to right are field marshals pan 潘元帥  yin jiao 殷郊  kang xi 康席  and shi shenyu石神毓  wang e 王惡  and liu 劉元帥  whose label has been damaged  are in the upper row ,cleveland museum of art,3041,3039,3040,3046,181,3052,3034,3042,3044,3045
3039,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 14,1200.0,1299.0,,https://clevelandart.org/art/2004.1.14,https://openaccess-cdn.clevelandart.org/2004.1.14/2004.1.14_web.jpg,,these six martial figures are field marshals in the daoist pantheon  in the lower row from left to right are field marshals li feng 李封  tie tou 鐵頭  gao tong 高銅  and wang tie 王鐵  field marshal wen xiong 溫瓊 is on the top left  the inscription identifying the final field marshal has been trimmed off  so his identity is unclear ,cleveland museum of art,3038,3040,3041,181,3046,1799,2065,2350,243,62
3040,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 15,1200.0,1299.0,,https://clevelandart.org/art/2004.1.15,https://openaccess-cdn.clevelandart.org/2004.1.15/2004.1.15_web.jpg,,four field marshals of the daoist pantheon dressed in military garb are  from right to left  tian 田元帥  peng 彭元帥  tao yuanxin 陶元信  and zhang xiansheng 張賢聖  hehe grand guardian 和合太保 and heavenly lord xie shirong 謝仕榮 in the upper row are each more simply dressed in a cap and robe tied at the waist ,cleveland museum of art,3041,3038,3046,3052,3039,3048,2288,2743,3034,3042
3041,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 16,1200.0,1299.0,,https://clevelandart.org/art/2004.1.16,https://openaccess-cdn.clevelandart.org/2004.1.16/2004.1.16_web.jpg,,the upper most figure in the center of the composition is the heavenly lord liu hou 劉後  he is accompanied by five field marshals of the daoist pantheon dressed in military garb are  from right to left  yang biao 楊滮  ning shikua 甯世夸  bi zongyuan 畢宗遠  gou leiji 苟雷吉  and ren 任 ,cleveland museum of art,3040,3038,3046,3052,3039,3048,3034,3042,3044,3045
3042,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 17,1200.0,1299.0,,https://clevelandart.org/art/2004.1.17,https://openaccess-cdn.clevelandart.org/2004.1.17/2004.1.17_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
